代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	
="600035"	楚天高速	-5.07	4.49	-0.24	4.49	4.50	330706	20	0.44	          2.73	4.71	4.71	4.40	4.73	    15.19	150025264	  0.97	路桥	湖北	6.55	4.54	197167	133539	  1.48	1883	437	--  	
="600545"	新疆城建	-5.08	9.72	-0.52	9.72	9.73	446400	40	-0.30	          6.61	10.21	10.22	9.58	10.24	    85.03	439874944	  1.24	建筑施工	新疆	6.25	9.85	254881	191518	  1.33	393	662	--  	
="000548"	湖南投资	-5.08	6.54	-0.35	6.53	6.54	144386	564	-0.15	          2.89	6.88	6.89	6.35	6.89	   130.66	95054664	  1.12	路桥	湖南	7.84	6.58	85426	58960	  1.45	680	272	--  	
="000589"	黔轮胎Ａ	-5.09	6.53	-0.35	6.53	6.54	195775	678	-0.30	          4.00	6.90	6.92	6.40	6.88	    29.27	129848376	  1.05	汽车配件	贵州	7.56	6.63	116260	79514	  1.46	315	878	--  	
="600115"	东方航空	-5.09	5.41	-0.29	5.41	5.42	1799224	120	-0.91	          2.31	5.72	5.80	5.36	5.70	    24.99	996083072	  0.70	空运	上海	7.72	5.54	910572	888651	  1.02	667	78	--  	
="002360"	同德化工	-5.09	8.39	-0.45	8.39	8.40	97148	203	0.00	          4.21	8.83	8.83	8.29	8.84	    26.06	82965176	  1.46	化工原料	山西	6.11	8.54	64513	32635	  1.98	512	548	--  	
="000693"	华泽钴镍	-5.09	27.22	-1.46	27.22	27.23	149868	1041	-0.07	         20.82	29.61	30.00	26.20	28.68	    86.20	423324800	  0.97	小金属	四川	13.25	28.25	80259	69608	  1.15	619	172	--  	
="000890"	法 尔 胜	-5.09	6.71	-0.36	6.71	6.72	189259	1181	-0.44	          4.99	7.07	7.07	6.53	7.07	   465.76	127720376	  1.61	钢加工	江苏	7.64	6.75	111085	78173	  1.42	311	711	--  	
="601717"	郑煤机	-5.10	7.45	-0.40	7.45	7.46	430653	33	0.40	          3.13	7.84	7.84	7.31	7.85	    34.69	325418624	  0.91	工程机械	河南	6.75	7.56	274538	156114	  1.76	24	1437	--  	
="300405"	科隆精化	-5.10	56.37	-3.03	56.36	56.37	21694	137	-0.03	         12.76	59.45	59.45	56.13	59.40	    73.07	123367528	  0.96	化工原料	辽宁	5.59	56.87	13391	8303	  1.61	1	54	--  	
="601866"	中海集运	-5.11	3.53	-0.19	3.52	3.53	1598940	90	0.00	          2.02	3.70	3.72	3.40	3.72	    46.61	572582080	  0.86	水运	上海	8.60	3.58	854649	744290	  1.15	2248	523	--  	
="600219"	南山铝业	-5.11	8.36	-0.45	8.36	8.37	930616	83	0.00	          4.81	8.81	8.82	8.00	8.81	    21.39	786616640	  1.15	铝	山东	9.31	8.45	475978	454638	  1.05	596	932	--  	
="600433"	冠豪高新	-5.11	11.70	-0.63	11.67	11.72	259451	50	-0.17	          2.18	12.23	12.28	11.49	12.33	   114.36	307548832	  1.78	造纸	广东	6.41	11.85	156619	102831	  1.52	447	330	--  	
="600894"	广日股份	-5.11	13.74	-0.74	13.74	13.80	101658	15	0.07	          1.31	14.44	14.55	13.50	14.48	    17.54	141789104	  1.03	运输设备	广东	7.25	13.95	54991	46667	  1.18	147	5	--  	
="600193"	创兴资源	-5.11	8.35	-0.45	8.34	8.35	191264	84	-0.23	          4.50	8.80	8.80	8.30	8.80	--  	162015696	  1.18	普钢	上海	5.68	8.47	116918	74345	  1.57	163	454	--  	
="000911"	南宁糖业	-5.12	9.83	-0.53	9.82	9.83	93729	593	-0.30	          3.27	10.32	10.33	9.57	10.36	--  	93178480	  1.25	食品	广西	7.34	9.94	53555	40174	  1.33	671	2745	--  	
="600836"	界龙实业	-5.12	16.32	-0.88	16.32	16.34	205115	17	0.18	          6.54	17.08	17.09	15.73	17.20	   827.93	338201888	  1.13	广告包装	上海	7.91	16.49	116881	88233	  1.32	6	215	--  	
="300356"	光一科技	-5.12	32.45	-1.75	32.45	32.46	81918	371	-0.79	         12.26	33.15	33.98	30.78	34.20	   104.00	263903504	  1.32	电气设备	江苏	9.36	32.22	39936	41981	  0.95	78	18	--  	
="300203"	聚光科技	-5.12	19.46	-1.05	19.46	19.47	93686	909	-0.35	          2.11	20.50	20.51	19.40	20.51	    59.06	185730240	  1.06	电器仪表	浙江	5.41	19.82	58512	35174	  1.66	154	60	--  	
="002713"	东易日盛	-5.12	43.53	-2.35	43.50	43.53	14419	66	-0.04	          4.62	45.40	46.47	43.05	45.88	   161.04	63861172	  1.16	装修装饰	北京	7.45	44.29	8237	6182	  1.33	12	3	--  	
="300298"	三诺生物	-5.12	37.23	-2.01	37.22	37.23	27850	140	0.00	          4.45	39.24	39.30	37.18	39.24	    38.08	105219280	  1.57	医疗保健	湖南	5.40	37.78	16419	11430	  1.44	15	523	--  	
="600159"	大龙地产	-5.12	4.26	-0.23	4.25	4.26	334286	31	0.00	          4.03	4.45	4.51	4.16	4.49	    28.83	144048784	  0.97	区域地产	北京	7.80	4.31	192905	141381	  1.36	1448	249	--  	
="000595"	西北轴承	-5.13	8.32	-0.45	8.32	8.33	111691	1044	-0.12	          5.15	8.78	8.88	8.15	8.77	--  	94258032	  1.97	机械基件	宁夏	8.32	8.44	63235	48455	  1.31	424	509	--  	
="600781"	辅仁药业	-5.13	18.11	-0.98	18.08	18.10	43613	592	-0.76	          2.46	19.17	19.17	18.00	19.09	   146.75	80655688	  1.37	中成药	河南	6.13	18.49	30281	13332	  2.27	118	108	--  	
="600653"	申华控股	-5.14	3.51	-0.19	3.51	3.52	645693	2	0.00	          3.70	3.68	3.69	3.47	3.70	--  	230196144	  1.24	汽车服务	上海	5.95	3.57	371329	274364	  1.35	18	1199	--  	
="002295"	精艺股份	-5.14	9.78	-0.53	9.78	9.79	54705	981	-0.20	          3.02	10.32	10.32	9.60	10.31	--  	54346316	  1.30	铜	广东	6.98	9.93	33315	21389	  1.56	194	148	--  	
="002115"	三维通信	-5.14	8.67	-0.47	8.67	8.68	168906	2146	-0.57	          4.98	9.12	9.14	8.50	9.14	--  	148432976	  1.08	通信设备	浙江	7.00	8.79	103821	65084	  1.60	53	30	--  	
="600212"	江泉实业	-5.14	9.96	-0.54	9.94	9.95	322183	234	0.50	          6.30	10.40	10.40	9.61	10.50	--  	321091072	  1.39	综合类	山东	7.52	9.97	170672	151511	  1.13	10	22	--  	
="002007"	华兰生物	-5.15	35.95	-1.95	35.95	35.96	191307	704	0.05	          3.32	37.80	37.80	35.01	37.90	    37.08	693738816	  1.79	生物制药	河南	7.36	36.26	103250	88056	  1.17	193	86	--  	
="603018"	设计股份	-5.15	69.24	-3.76	69.22	69.25	34527	1	-0.18	         13.28	72.50	72.50	69.18	73.00	    51.78	243564416	  1.22	建筑施工	江苏	4.55	70.54	20394	14133	  1.44	2	30	--  	
="002280"	新世纪	-5.15	41.97	-2.28	41.97	41.98	33230	147	-0.02	          5.74	44.00	44.00	41.84	44.25	--  	140679872	  1.20	软件服务	浙江	4.88	42.34	20559	12670	  1.62	77	103	--  	
="300398"	飞凯材料	-5.15	67.00	-3.64	67.00	67.01	24500	402	-0.14	         12.25	70.50	70.50	66.73	70.64	    59.59	166421488	  0.93	染料涂料	上海	5.34	67.93	14858	9642	  1.54	173	7	--  	
="600791"	京能置业	-5.15	6.44	-0.35	6.42	6.43	175079	2	0.31	          3.87	6.80	6.80	6.25	6.79	    32.13	113744304	  0.89	全国地产	北京	8.10	6.50	107904	67174	  1.61	6513	94	--  	
="600300"	维维股份	-5.15	5.52	-0.30	5.51	5.52	472810	5	0.00	          2.83	5.84	5.85	5.37	5.82	    81.86	264542880	  1.12	软饮料	江苏	8.25	5.60	271863	200946	  1.35	216	281	--  	
="600883"	博闻科技	-5.16	9.93	-0.54	9.93	9.95	48292	10	-0.10	          2.05	10.43	10.43	9.70	10.47	--  	48540808	  1.05	水泥	云南	6.97	10.05	31838	16454	  1.93	10	139	--  	
="600366"	宁波韵升	-5.16	17.10	-0.93	17.10	17.11	242153	6	0.00	          4.71	18.14	18.18	16.52	18.03	    34.78	420917728	  0.96	电器仪表	浙江	9.21	17.38	136894	105259	  1.30	246	114	--  	
="002073"	软控股份	-5.16	13.42	-0.73	13.42	13.43	413924	2370	-0.22	          6.69	14.15	14.19	13.22	14.15	    61.88	562763072	  1.14	软件服务	山东	6.86	13.60	225166	188758	  1.19	125	770	--  	
="600506"	香梨股份	-5.16	13.05	-0.71	13.05	13.06	77768	106	-0.15	          5.27	13.67	13.67	12.90	13.76	--  	102701920	  1.39	种植业	新疆	5.60	13.21	50320	27447	  1.83	206	526	--  	
="002128"	露天煤业	-5.16	9.37	-0.51	9.36	9.37	390597	2652	0.64	          2.94	9.80	9.80	9.02	9.88	    40.56	370644096	  1.19	煤炭开采	内蒙	7.89	9.49	215241	175355	  1.23	6857	1579	--  	
="300047"	天源迪科	-5.16	14.14	-0.77	14.11	14.14	173901	2200	-0.07	          7.79	14.80	14.80	13.76	14.91	   559.96	245624880	  1.40	软件服务	深圳	6.98	14.12	103582	70318	  1.47	158	79	--  	
="600644"	乐山电力	-5.17	9.18	-0.50	9.18	9.19	213805	20	0.21	          6.55	9.69	9.69	9.00	9.68	    79.23	198528128	  1.20	水力发电	四川	7.13	9.29	134744	79060	  1.70	47	540	--  	
="300338"	开元仪器	-5.17	19.64	-1.07	19.61	19.64	34095	261	-0.15	          7.06	20.62	20.78	19.12	20.71	    56.83	67777592	  1.01	电器仪表	湖南	8.02	19.88	21745	12349	  1.76	6	144	--  	
="300320"	海达股份	-5.17	18.52	-1.01	18.47	18.52	27901	500	0.16	          4.03	19.53	19.53	18.31	19.53	    29.91	52052100	  1.44	橡胶	江苏	6.25	18.66	19644	8256	  2.38	10	46	--  	
="300290"	荣科科技	-5.17	27.50	-1.50	27.49	27.50	28713	450	-0.10	          5.04	28.89	28.90	27.00	29.00	   131.53	80023584	  0.49	软件服务	辽宁	6.55	27.87	16950	11762	  1.44	35	323	--  	
="002379"	鲁丰环保	-5.17	4.40	-0.24	4.39	4.40	489141	3589	0.00	          7.32	4.64	4.64	4.28	4.64	--  	217811600	  1.00	铝	山东	7.76	4.45	282059	207081	  1.36	889	1310	--  	
="000893"	东凌粮油	-5.18	12.64	-0.69	12.63	12.64	190727	648	-0.07	          4.92	13.33	13.33	12.36	13.33	--  	244003824	  0.84	食品	广东	7.28	12.79	115813	74914	  1.55	457	439	--  	
="002612"	朗姿股份	-5.19	25.60	-1.40	25.59	25.60	28571	421	-0.03	          2.74	26.76	26.76	24.52	27.00	    43.60	73859736	  0.96	服饰	北京	8.30	25.85	18455	10116	  1.82	78	13	--  	
="300307"	慈星股份	-5.19	10.42	-0.57	10.42	10.43	77223	177	-0.19	          6.33	10.91	10.91	10.16	10.99	--  	81481792	  1.04	纺织机械	浙江	6.82	10.55	49608	27614	  1.80	85	170	--  	
="002237"	恒邦股份	-5.19	16.81	-0.92	16.81	16.82	174077	1462	-0.23	          4.35	17.76	17.81	16.42	17.73	    24.44	296393024	  0.82	黄金	山东	7.84	17.03	100361	73715	  1.36	947	176	--  	
="000973"	佛塑科技	-5.19	6.76	-0.37	6.76	6.77	393576	1975	0.00	          5.10	7.13	7.13	6.57	7.13	    80.02	269555104	  1.18	塑料	广东	7.85	6.85	228534	165042	  1.38	1834	2772	--  	
="600508"	上海能源	-5.19	10.96	-0.60	10.97	10.98	238876	8	-0.27	          3.31	11.58	11.64	10.50	11.56	    83.35	266284992	  1.34	煤炭开采	上海	9.86	11.15	132295	106581	  1.24	17	79	--  	
="002200"	云投生态	-5.20	16.04	-0.88	16.04	16.05	58670	129	0.06	          5.44	16.95	16.95	16.00	16.92	--  	95849432	  1.88	环境保护	云南	5.61	16.34	40723	17947	  2.27	73	135	--  	
="300369"	绿盟科技	-5.20	74.33	-4.08	74.33	74.34	18702	193	0.00	          5.53	76.30	78.00	72.01	78.41	--  	139605520	  0.86	软件服务	北京	7.64	74.65	11199	7503	  1.49	65	5	--  	
="300347"	泰格医药	-5.21	31.85	-1.75	31.84	31.85	45224	277	-0.15	          3.84	33.40	33.45	31.58	33.60	    60.56	145504432	  1.37	医疗保健	浙江	5.57	32.17	31432	13792	  2.28	33	124	--  	
="002365"	永安药业	-5.21	13.83	-0.76	13.83	13.84	62693	95	0.14	          4.53	14.60	14.61	13.51	14.59	    63.94	87722160	  1.21	生物制药	湖北	7.54	13.99	38416	24277	  1.58	283	43	--  	
="600281"	太化股份	-5.21	6.91	-0.38	6.92	6.95	96902	2	-0.57	          1.88	7.20	7.23	6.69	7.29	  1405.69	67790840	  0.53	化工原料	山西	7.41	7.00	59050	37851	  1.56	20	509	--  	
="002457"	青龙管业	-5.22	10.36	-0.57	10.35	10.36	198644	936	0.00	          7.83	10.93	10.93	10.12	10.93	    41.57	207999248	  1.41	塑料	宁夏	7.41	10.47	112234	86409	  1.30	578	691	--  	
="000761"	本钢板材	-5.22	5.27	-0.29	5.26	5.27	139590	867	-0.37	          0.51	5.52	5.57	5.13	5.56	    61.42	74600376	  0.93	钢加工	辽宁	7.91	5.34	84721	54869	  1.54	102	588	--  	
="600889"	南京化纤	-5.22	8.54	-0.47	8.53	8.54	131368	30	-0.35	          4.28	8.96	8.96	8.29	9.01	--  	113171720	  0.84	化纤	江苏	7.44	8.61	82927	48441	  1.71	203	44	--  	
="002460"	赣锋锂业	-5.22	19.80	-1.09	19.80	19.81	175834	880	-0.05	          8.81	20.89	20.97	19.00	20.89	    88.52	352970592	  1.10	小金属	江西	9.43	20.07	95867	79967	  1.20	172	135	--  	
="002098"	浔兴股份	-5.22	13.80	-0.76	13.80	13.81	36572	178	0.00	          2.36	14.53	14.53	13.78	14.56	    23.97	51210916	  1.55	服饰	福建	5.15	14.00	24434	12138	  2.01	320	2	--  	
="600157"	永泰能源	-5.22	4.90	-0.27	4.88	4.90	2737059	764	0.61	          9.08	5.18	5.25	4.68	5.17	    32.99	1359137920	  1.31	煤炭开采	山西	11.03	4.97	1407073	1329986	  1.06	5838	4661	--  	
="300078"	中瑞思创	-5.22	23.23	-1.28	23.22	23.23	42691	211	0.12	          5.29	24.29	24.29	23.06	24.51	    51.72	100458720	  1.12	元器件	浙江	5.02	23.53	26364	16327	  1.61	8	59	--  	
="002319"	乐通股份	-5.23	10.88	-0.60	10.86	10.88	94186	1359	-0.18	          4.71	11.48	11.57	10.80	11.48	   227.13	104336096	  1.07	染料涂料	广东	6.71	11.08	52526	41659	  1.26	433	309	--  	
="002435"	长江润发	-5.23	10.51	-0.58	10.51	10.54	37517	198	-0.37	          2.10	11.03	11.09	10.35	11.09	    46.07	40064668	  1.41	机械基件	江苏	6.67	10.68	23778	13738	  1.73	307	9	--  	
="000981"	银亿股份	-5.23	11.23	-0.62	11.22	11.23	44284	463	-0.35	          0.52	12.00	12.00	11.23	11.85	    20.58	50861492	  1.22	区域地产	甘肃	6.50	11.49	28743	15541	  1.85	64	568	--  	
="300211"	亿通科技	-5.23	24.45	-1.35	24.33	24.45	19705	82	0.57	          4.16	25.81	25.84	23.50	25.80	   102.63	48517792	  1.00	通信设备	江苏	9.07	24.62	11445	8259	  1.39	2	15	--  	
="000554"	泰山石油	-5.23	10.32	-0.57	10.31	10.32	532476	4323	-0.09	         14.68	10.85	10.85	9.90	10.89	   356.34	556466752	  1.38	石油贸易	山东	8.72	10.45	280708	251767	  1.11	1527	546	--  	
="600807"	天业股份	-5.24	9.59	-0.53	9.58	9.59	92544	51	-0.31	          3.01	10.15	10.18	9.58	10.12	   137.08	90401104	  1.56	区域地产	山东	5.93	9.77	61252	31291	  1.96	175	184	--  	
="603128"	华贸物流	-5.24	13.93	-0.77	13.93	13.94	121410	23	-0.21	          7.59	14.51	14.53	13.63	14.70	    52.27	170451776	  0.50	仓储物流	上海	6.12	14.04	72339	49070	  1.47	48	13	--  	
="002694"	顾地科技	-5.24	9.04	-0.50	9.04	9.05	132694	352	-0.11	         10.43	9.50	9.53	8.91	9.54	    35.96	121262080	  1.46	塑料	湖北	6.50	9.14	83040	49654	  1.67	778	168	--  	
="002278"	神开股份	-5.24	12.47	-0.69	12.46	12.47	87497	379	-0.08	          4.40	13.16	13.24	12.20	13.16	    53.90	110918472	  1.07	化工机械	上海	7.90	12.68	49612	37884	  1.31	480	207	--  	
="600635"	大众公用	-5.24	8.13	-0.45	8.13	8.14	1535323	14	-0.24	          9.33	8.40	8.55	7.81	8.58	    49.72	1263404800	  1.05	供气供热	上海	8.62	8.23	790628	744695	  1.06	179	911	--  	
="000717"	韶钢松山	-5.25	2.89	-0.16	2.88	2.89	642255	1871	0.00	          5.69	3.05	3.05	2.80	3.05	--  	187246032	  1.32	钢加工	广东	8.20	2.92	346208	296047	  1.17	5900	5536	--  	
="002609"	捷顺科技	-5.25	19.50	-1.08	19.49	19.50	92892	1002	1.14	          6.77	20.58	20.58	19.24	20.58	    75.49	181781216	  1.78	软件服务	深圳	6.51	19.57	54703	38189	  1.43	4	271	--  	
="002582"	好想你	-5.25	20.22	-1.12	20.21	20.22	54279	275	-0.14	          5.93	21.33	21.33	20.00	21.34	    51.18	110804384	  2.02	食品	河南	6.23	20.41	37337	16941	  2.20	213	214	--  	
="002657"	中科金财	-5.25	69.45	-3.85	69.00	69.45	27215	514	-0.04	          4.26	73.30	73.30	66.50	73.30	   161.14	188484144	  0.67	软件服务	北京	9.28	69.26	15353	11861	  1.29	74	45	--  	
="300254"	仟源医药	-5.25	39.14	-2.17	39.14	39.60	30277	182	-2.39	          3.69	42.00	42.00	38.22	41.31	   125.21	119842632	  0.93	化学制药	山西	9.15	39.58	18085	12192	  1.48	20	174	--  	
="600232"	金鹰股份	-5.26	6.85	-0.38	6.84	6.86	114494	200	-0.14	          3.14	7.24	7.27	6.79	7.23	   114.28	79515096	  1.62	纺织	浙江	6.64	6.94	73877	40617	  1.82	234	91	--  	
="000968"	煤 气 化	-5.26	9.01	-0.50	9.00	9.01	268940	1817	0.00	          5.23	9.48	9.49	8.76	9.51	--  	245565968	  1.24	煤炭开采	山西	7.68	9.13	155933	113006	  1.38	903	415	--  	
="600419"	天润乳业	-5.26	22.15	-1.23	22.11	22.18	19766	7	0.00	          2.46	23.36	23.36	21.90	23.38	   104.19	44121544	  1.29	乳制品	新疆	6.24	22.32	12975	6790	  1.91	30	11	--  	
="002596"	海南瑞泽	-5.27	10.42	-0.58	10.42	10.44	87079	1200	-0.38	          5.36	10.99	11.00	10.35	11.00	   103.29	92430288	  1.21	其他建材	海南	5.91	10.61	47441	39637	  1.20	741	209	--  	
="300048"	合康变频	-5.28	10.40	-0.58	10.39	10.40	107806	573	-0.28	          3.62	10.97	10.97	10.20	10.98	   119.00	113336600	  0.96	电气设备	北京	7.01	10.51	63984	43822	  1.46	145	676	--  	
="002455"	百川股份	-5.28	10.04	-0.56	10.03	10.04	54647	920	-0.49	          4.12	10.55	10.59	10.02	10.60	    47.98	55647792	  1.13	化工原料	江苏	5.38	10.18	35846	18800	  1.91	274	171	--  	
="600995"	文山电力	-5.28	7.17	-0.40	7.17	7.18	200821	103	-0.55	          4.20	7.58	7.64	7.06	7.57	    18.13	146819744	  1.44	水力发电	云南	7.66	7.31	118104	82716	  1.43	177	109	--  	
="601518"	吉林高速	-5.29	3.22	-0.18	3.22	3.23	300401	4	-0.30	          2.48	3.39	3.40	3.17	3.40	    15.90	98364136	  1.23	路桥	吉林	6.76	3.27	177173	123228	  1.44	4429	811	--  	
="600311"	荣华实业	-5.30	6.26	-0.35	6.25	6.26	380613	30	0.00	          5.72	6.61	6.61	6.11	6.61	--  	241297360	  1.17	黄金	甘肃	7.56	6.34	207656	172956	  1.20	1295	2131	--  	
="600882"	华联矿业	-5.30	8.40	-0.47	8.39	8.40	129816	30	-0.11	          4.60	8.88	8.89	8.25	8.87	    17.70	110932768	  1.04	普钢	山东	7.22	8.55	79267	50549	  1.57	133	37	--  	
="002034"	美 欣 达	-5.30	19.82	-1.11	19.82	19.90	14992	156	-0.25	          2.49	20.60	20.80	19.71	20.93	   395.77	30183604	  0.69	纺织	浙江	5.21	20.13	10393	4599	  2.26	251	18	--  	
="600756"	浪潮软件	-5.31	23.56	-1.32	23.59	23.60	194921	29	-0.16	          6.99	24.66	24.66	23.00	24.88	   228.37	464464640	  1.01	软件服务	山东	6.67	23.83	114562	80359	  1.43	174	354	--  	
="002649"	博彦科技	-5.31	38.90	-2.18	38.88	38.90	47302	318	-0.10	          7.47	40.66	40.66	38.60	41.08	    46.94	186376112	  0.77	软件服务	北京	5.01	39.40	26777	20525	  1.30	7	95	--  	
="000546"	光华控股	-5.31	8.74	-0.49	8.74	8.76	49306	413	0.22	          3.37	9.23	9.23	8.62	9.23	  4213.56	43634408	  1.25	矿物制品	吉林	6.61	8.85	31327	17978	  1.74	274	13	--  	
="300247"	桑乐金	-5.31	9.81	-0.55	9.80	9.81	110572	483	0.10	          6.68	10.33	10.33	9.61	10.36	   157.61	110117504	  1.17	医疗保健	安徽	6.95	9.96	70259	40312	  1.74	740	749	--  	
="002152"	广电运通	-5.31	19.60	-1.10	19.59	19.60	134880	1166	0.00	          1.56	20.70	20.70	19.10	20.70	    29.87	266351248	  0.93	电脑设备	广东	7.73	19.75	80914	53966	  1.50	18	66	--  	
="000667"	美好集团	-5.32	2.85	-0.16	2.84	2.85	1390835	7857	0.00	          5.43	2.99	3.01	2.81	3.01	   194.57	402883104	  1.05	全国地产	云南	6.64	2.90	758982	631853	  1.20	15732	3693	--  	
="002024"	苏宁云商	-5.32	8.37	-0.47	8.37	8.38	2966686	24723	-0.23	          6.00	8.84	8.84	8.30	8.84	--  	2525505792	  1.16	电器连锁	江苏	6.11	8.51	1618164	1348521	  1.20	19396	7303	--  	
="002057"	中钢天源	-5.32	13.35	-0.75	13.35	13.37	76239	831	0.00	          4.05	14.09	14.09	12.81	14.10	   110.51	103082672	  1.24	元器件	安徽	9.08	13.52	43293	32945	  1.31	2736	1	--  	
="600119"	长江投资	-5.32	15.48	-0.87	15.48	15.49	163302	63	0.19	          5.31	16.20	16.30	15.19	16.35	   111.35	255590928	  0.97	仓储物流	上海	6.79	15.65	93410	69892	  1.34	21	81	--  	
="002537"	海立美达	-5.33	17.60	-0.99	17.59	17.60	16381	400	-0.33	          1.09	18.57	18.57	17.56	18.59	    81.65	29273848	  1.52	机械基件	山东	5.43	17.87	11780	4601	  2.56	3	270	--  	
="300380"	安硕信息	-5.33	92.78	-5.22	92.70	92.78	13315	118	0.19	          7.75	96.02	97.00	89.05	98.00	   259.10	124199368	  0.57	软件服务	上海	8.11	93.28	7929	5385	  1.47	1	34	--  	
="600007"	中国国贸	-5.33	13.68	-0.77	13.67	13.68	99382	5	-0.14	          0.99	14.54	14.55	13.29	14.45	    24.08	137218384	  1.15	园区开发	北京	8.72	13.81	56751	42630	  1.33	36	24	--  	
="002535"	林州重机	-5.33	10.30	-0.58	10.29	10.30	189962	1094	0.00	          7.39	10.84	10.84	10.10	10.88	    92.35	197786480	  1.05	工程机械	河南	6.80	10.41	110835	79127	  1.40	227	572	--  	
="600854"	春兰股份	-5.34	5.85	-0.33	5.84	5.85	161940	124	0.00	          3.12	6.18	6.18	5.82	6.18	   185.35	96673256	  0.95	家用电器	江苏	5.83	5.97	100780	61159	  1.65	435	145	--  	
="600601"	方正科技	-5.34	5.14	-0.29	5.14	5.15	1225980	110	0.00	          5.59	5.41	5.42	5.01	5.43	    63.89	640083136	  1.21	电脑设备	上海	7.55	5.22	661705	564274	  1.17	1574	6751	--  	
="300068"	南都电源	-5.35	10.79	-0.61	10.78	10.79	272717	1748	-0.18	          6.72	11.36	11.36	10.52	11.40	    43.78	297448352	  1.22	电气设备	浙江	7.37	10.91	155343	117374	  1.32	316	254	--  	
="002586"	围海股份	-5.35	12.91	-0.73	12.91	12.92	98732	810	0.00	          3.53	13.61	13.62	12.56	13.64	    68.73	129115840	  1.17	建筑施工	浙江	7.77	13.08	54894	43837	  1.25	95	83	--  	
="002052"	同洲电子	-5.35	8.84	-0.50	8.83	8.84	340630	1672	0.00	          6.57	9.36	9.38	8.80	9.34	--  	306218784	  1.56	通信设备	深圳	6.21	8.99	205023	135606	  1.51	2787	480	--  	
="000818"	方大化工	-5.35	4.42	-0.25	4.42	4.43	243142	910	0.22	          5.88	4.68	4.68	4.32	4.67	    53.65	109249624	  0.61	化工原料	辽宁	7.71	4.49	148368	94773	  1.57	1073	921	--  	
="000571"	新大洲Ａ	-5.35	5.48	-0.31	5.47	5.48	373825	1748	0.18	          5.08	5.85	5.85	5.35	5.79	    36.22	208584048	  1.31	煤炭开采	海南	8.64	5.58	219959	153865	  1.43	1294	1336	--  	
="300225"	金力泰	-5.37	10.75	-0.61	10.70	10.75	106463	1565	0.56	          5.93	11.37	11.41	10.36	11.36	    32.97	114980624	  0.96	染料涂料	上海	9.24	10.80	61796	44666	  1.38	24	154	--  	
="601005"	重庆钢铁	-5.37	3.17	-0.18	3.16	3.17	270693	280	-0.62	          2.27	3.35	3.36	3.16	3.35	--  	87623248	  0.97	普钢	重庆	5.97	3.24	162525	108167	  1.50	1778	478	--  	
="000629"	攀钢钒钛	-5.37	3.17	-0.18	3.16	3.17	2814142	18795	0.00	          5.90	3.36	3.38	3.09	3.35	    33.09	909435328	  1.08	普钢	四川	8.66	3.23	1444550	1369591	  1.05	12284	11320	--  	
="000810"	创维数字	-5.38	17.42	-0.99	17.40	17.42	20408	276	0.11	          1.57	18.30	18.45	17.00	18.41	    23.61	36052596	  1.23	元器件	四川	7.88	17.67	11965	8443	  1.42	2	67	--  	
="600844"	丹化科技	-5.38	7.39	-0.42	7.38	7.39	228245	2	0.00	          3.90	7.79	7.83	7.21	7.81	   661.53	171033056	  1.32	化工原料	上海	7.94	7.49	140708	87537	  1.61	13	364	--  	
="002469"	三维工程	-5.38	13.72	-0.78	13.72	13.73	136714	460	-0.29	          5.43	14.44	14.44	13.51	14.50	    34.05	189953392	  1.55	建筑施工	山东	6.41	13.89	84104	52610	  1.60	1247	95	--  	
="000958"	东方能源	-5.38	12.30	-0.70	12.30	12.31	208993	945	0.40	          9.52	13.02	13.12	12.20	13.00	    27.20	260830144	  1.79	火力发电	河北	7.08	12.48	125919	83074	  1.52	845	199	--  	
="600691"	阳煤化工	-5.39	5.27	-0.30	5.27	5.28	780267	7	0.00	          8.64	5.57	5.57	5.12	5.57	--  	415309920	  1.46	农药化肥	四川	8.08	5.32	410714	369552	  1.11	899	1200	--  	
="300184"	力源信息	-5.39	14.05	-0.80	14.04	14.05	42565	185	0.00	          4.16	14.78	14.78	13.56	14.85	   136.62	60544444	  1.09	元器件	湖北	8.22	14.22	27367	15198	  1.80	27	274	--  	
="600121"	郑州煤电	-5.39	5.97	-0.34	5.97	5.98	392726	199	0.16	          5.62	6.35	6.45	5.73	6.31	--  	239351792	  1.42	煤炭开采	河南	11.41	6.09	216734	175992	  1.23	420	117	--  	
="600255"	鑫科材料	-5.39	5.44	-0.31	5.44	5.45	1544797	63	0.18	          9.88	5.76	5.76	5.22	5.75	   198.15	848778752	  1.05	铜	安徽	9.39	5.49	802497	742299	  1.08	362	3139	--  	
="600917"	重庆燃气	-5.39	11.93	-0.68	11.92	11.93	243961	46	0.08	         15.64	12.58	12.58	11.69	12.61	    52.23	295718464	  0.97	供气供热	重庆	7.06	12.12	138915	105046	  1.32	729	180	--  	
="000688"	建新矿业	-5.39	8.77	-0.50	8.77	8.78	305960	1745	-0.11	         10.33	9.46	9.55	8.34	9.27	    43.56	272072192	  1.24	铅锌	重庆	13.05	8.89	166991	138968	  1.20	2451	637	--  	
